"CountryCode","SeriesCode","DESCRIPTION",
"SWZ","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SWZ","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SWZ","MS.MIL.XPND.ZS","1988-1995, 2008,  2010-2011 & 2015 SIPRI estimates. 2016-2018 highly uncertain data.",
"SWZ","MS.MIL.XPND.CD","1977-1995, 2008,  2010-2011 & 2015 SIPRI estimates. 2016-2019 highly uncertain data.",
"SWZ","MS.MIL.XPND.CN","1977-1995, 2008,  2010-2011 & 2015 SIPRI estimates. 2016-2019 highly uncertain data.",
"SXM","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SXM","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SXM","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SXM","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SXM","SP.POP.GROW","Data source: Department of Statistics, St. Maarten; United Nations World Population Prospects",
"SXM","SP.DYN.CBRT.IN","Data source: Department of Statistics, St. Maarten; United Nations Population and Vital Statistics Report",
"SXM","SP.DYN.CDRT.IN","Data source: Department of Statistics, St. Maarten; United Nations Population and Vital Statistics Report",
"SXM","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1995-2006: Source: Central Bank of the Netherlands Antilles - Including the estimates for Saba and Saint Eustatius.",
"SXM","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1995-2006: Source: Central Bank of the Netherlands Antilles - Including the estimates for Saba and Saint Eustatius.",
"SXM","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders.",
"SXM","SP.DYN.LE00.MA.IN","Data source: Department of Statistics, St. Maarten; Central bureau of Statistics Netherlands Antilles",
"SXM","SP.DYN.LE00.FE.IN","Data source: Department of Statistics, St. Maarten; Central bureau of Statistics Netherlands Antilles",
"SXM","SP.DYN.TFRT.IN","Data source: Department of Statistics, St. Maarten; Central bureau of Statistics Netherlands Antilles",
"SXM","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"SXM","SP.POP.TOTL","Data source: Department of Statistics, St. Maarten; United Nations World Population Prospects",
"SYC","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"SYC","SP.DYN.CDRT.IN","Data source: National Bureau of Statistics",
"SYC","SP.DYN.LE00.MA.IN","Data source: National Bureau of Statistics",
"SYC","SP.DYN.LE00.FE.IN","Data source: National Bureau of Statistics",
"SYC","SP.DYN.TFRT.IN","Data source: National Bureau of Statistics",
"SYC","SP.DYN.CBRT.IN","Data source: National Bureau of Statistics",
"SYC","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"SYC","SP.POP.TOTL","Data source: National Bureau of Statistics",
"SYC","DT.DOD.DSTC.CD","Data on short-term debt on original maturity basis are World Bank staff estimates, based on the BIS data on international bank lending. Unless otherwise specified in the years.",
"SYC","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"SYC","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"SYC","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SYC","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"SYC","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"SYC","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders.",
"SYC","ST.INT.DPRT","Includes overnight visitors (tourists) only.",
"SYC","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SYC","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SYC","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SYC","SP.POP.GROW","Data source: National Bureau of Statistics",
"SYC","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SYC","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SYC","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SYC","IT.NET.BBND.P2","Cable and Wireless (Seychelles) Ltd.; From 2000: Ministry of Information Technology and Communication.  Ministry of National Development.",
"SYC","IT.CEL.SETS.P2","Cable and Wireless (Seychelles) Ltd.; From 2000: Ministry of Information Technology and Communication.  Ministry of National Development.",
"SYC","IT.MLT.MAIN.P2","Cable and Wireless (Seychelles) Ltd.; From 2000: Ministry of Information Technology and Communication.  Ministry of National Development.",
"SYC","IT.MLT.MAIN","Cable and Wireless (Seychelles) Ltd.; From 2000: Ministry of Information Technology and Communication.  Ministry of National Development.",
"SYC","IT.NET.USER.ZS","Cable and Wireless (Seychelles) Ltd.; From 2000: Ministry of Information Technology and Communication.  Ministry of National Development.",
"SYC","IT.NET.BBND","Cable and Wireless (Seychelles) Ltd.; From 2000: Ministry of Information Technology and Communication.  Ministry of National Development.",
"SYC","IT.CEL.SETS","Cable and Wireless (Seychelles) Ltd.; From 2000: Ministry of Information Technology and Communication.  Ministry of National Development.",
"SYR","MS.MIL.XPND.ZS","1990-1992 SIPRI estimates.",
"SYR","MS.MIL.XPND.CD","1960-1969 & 1986-1992 SIPRI estimates.",
"SYR","MS.MIL.XPND.CN","1960-1969 & 1986-1992 SIPRI estimates.",
"SYR","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SYR","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SYR","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SYR","SP.POP.GROW","Data source: United Nations World Population Prospects",
"SYR","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"SYR","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"SYR","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"SYR","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"SYR","NE.CON.PRVT.PP.CD","Estimates are based on regression.",
"SYR","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"SYR","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"SYR","NE.CON.PRVT.PP.KD","Estimates are based on regression.",
"SYR","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"SYR","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"SYR","SM.POP.REFG","Figures include Palestinian refugees under the mandate of the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) which are not included in statistics from the United Nations Office of the High Commissioner for Refugees (UNHCR).",
"SYR","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders. 2000-2011: including the nationals residing abroad.",
"SYR","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SYR","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SYR","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"SYR","ST.INT.DPRT","Includes overnight visitors (tourists) only.",
"SYR","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"SYR","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"SYR","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"SYR","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
